web-scraper-order,web-scraper-start-url,category,category-href,subcategory,subcategory-href,name
1632317185-23365,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Cash Registers & Supplies (247),https://www.officedepot.com/a/browse/cash-registers-and-supplies/N=5+658802/,Cash Register Supplies (245),https://www.officedepot.com/a/browse/cash-register-supplies/N=5+658804/,"Azar Displays Cashier Shields, 24"" x 18"", Clear, Set Of 2 Shields0.0 out of 5 stars."
1632316751-21521,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projector Accessories (867),https://www.officedepot.com/a/browse/projector-accessories/N=5+1123274/,Projector Lamps (361),https://www.officedepot.com/a/browse/projector-lamps/N=5+1123276/,eReplacements Compatible projector lamp for Infocus IN26+ - 200 W Projector Lamp...0.0 out of 5 stars.
1632308764-18938,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projectors (201),https://www.officedepot.com/a/browse/projectors/N=5+1123281/,"$1000 - $10000				
																				
																			
																			 
																				
																					(88)",https://www.officedepot.com/a/browse/projectors/N=5+1123281&cbxRefine=391842/,"Optoma ZH406ST 3D Short Throw DLP Projector - 16:9 - 1920 x 1080 - Front, Ceilin..."
1632316751-21698,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projector Accessories (867),https://www.officedepot.com/a/browse/projector-accessories/N=5+1123274/,Projector Lamps (361),https://www.officedepot.com/a/browse/projector-lamps/N=5+1123276/,NEC Replacement Lamp
1632300515-10241,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Wheels				
																				
																			
																			 
																				
																					(58)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=868703/,Kensington OfficeAssist Auto Feed Shredder A6000 Anti-Jam Cross Cut - Continuous...1.0 out of 5 stars. 1 review
1632301472-13927,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,-65,https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=391691/,Royal Sovereign 10 Sheet Manual Cross-Cut Shredder (RDS-21C10) - Cross Cut - 10 ...4.3 out of 5 stars. 21 reviews
1632300564-10364,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Full Wastebasket Indicator				
																				
																			
																			 
																				
																					(212)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1390825/,Swingline® GBC® Jam Free 12 Sheet  Micro-Cut Shredder SM12-084.3 out of 5 stars. 3 reviews
1632300852-11456,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Paper Clips				
																				
																			
																			 
																				
																					(207)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=869848/,"Ideal 4108 P-3 82 Sheet Cross-Cut Shredder, IDEDSH0348H0.0 out of 5 stars."
1632300446-10037,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Time Clocks (154),https://www.officedepot.com/a/browse/time-clocks/N=5+509784/,Time Clock Supplies (105),https://www.officedepot.com/a/browse/time-clock-supplies/N=5+509787/,"TOPS® Time Cards (Replaces Original Card C3000), Weekly Time Card Form, 1-Sided,..."
1632300671-10935,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Manual Reverse				
																				
																			
																			 
																				
																					(239)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1182633/,"Securio by HSM C18cL4 9-Sheet Micro-Cut Shredder, White0.0 out of 5 stars."
1632312604-19923,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projectors (201),https://www.officedepot.com/a/browse/projectors/N=5+1123281/,"BenQ				
																				
																			
																			 
																				
																					(38)",https://www.officedepot.com/a/browse/benq-projectors/N=5+1123281&cbxRefine=301578/,"BenQ MX731 DLP Projector - 4:3 - 1024 x 768 - Front, Ceiling - 720p - 4000 Hour ..."
1632317379-24055,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Binding Equipment (135),https://www.officedepot.com/a/browse/binding-equipment/N=5+509741/,Binding Combs & Spines (56),https://www.officedepot.com/a/browse/binding-combs-and-spines/N=5+509742/,"Fellowes® Letter-Size Plastic Comb Bindings, 5/8"", 120-Sheet Capacity, Black, Bo...0.0 out of 5 stars."
1632300958-11954,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Staples				
																				
																			
																			 
																				
																					(236)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=869852/,Kensington OfficeAssist Auto Feed Shredder A3000 Anti-Jam Cross Cut - Non-contin...
1632301505-14003,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,-75,https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=391690/,"Boxis AutoShred 140-Sheet Auto-Feed Shredder, AF1404.7 out of 5 stars. 113 reviews"
1632300958-11911,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Staples				
																				
																			
																			 
																				
																					(236)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=869852/,"HSM Pure 30 Sheet Strip-Cut Shredder, 5300.0 out of 5 stars."
1632302077-17022,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,In Stock for Delivery,https://www.officedepot.com/a/browse/shredders/N=5+509777&inStock=true/,"Securio By HSM B32C 19-Sheet Cross-Cut Shredder, 31-1/4""H x 19-5/8""W x 15-3/4""D,...1.0 out of 5 stars. 1 review"
1632306244-18359,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Scanners & Accessories (257),https://www.officedepot.com/a/browse/scanners-and-accessories/N=5+1040462/,Scanners (167),https://www.officedepot.com/a/browse/scanners/N=5+1040464/,Canon imageFORMULA DR-M160II Sheetfed Scanner
1632300905-11576,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Credit Cards				
																				
																			
																			 
																				
																					(233)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=869843/,Fellowes® Powershred® 63Cb 10-Sheet Cross-Cut Shredder3.8 out of 5 stars. 41 reviews
1632301153-12493,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"11+ gal				
																				
																			
																			 
																				
																					(132)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1386990/,Swingline® GBC® TAA Compliant 40 Sheet Cross-Cut Shredder CX40-59
1632301956-16449,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"For Delivery				
																				
																			
																			 
																				
																					(399)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=550454/,"Formax High-Security Optical Media Shredder, FD8712HS"
1632301742-15360,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"$100 - $500				
																				
																			
																			 
																				
																					(114)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=391777/,"Royal® 14 Sheet Micro-Cut Shredder, Black, MC14MX4.9 out of 5 stars. 24 reviews"
1632301956-16334,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"For Delivery				
																				
																			
																			 
																				
																					(399)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=550454/,"Shredder Bags, 24"" x 26"", 10 Gallons, Clear, 50 Bags Per Roll, Set Of 2 Rolls, (...3.6 out of 5 stars. 7 reviews"
1632317335-23970,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Binding Equipment (135),https://www.officedepot.com/a/browse/binding-equipment/N=5+509741/,Binding Systems (22),https://www.officedepot.com/a/browse/binding-systems/N=5+509744/,Fellowes® Quasar Wire Binding Machine3.8 out of 5 stars. 4 reviews
1632301187-12614,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Strip-Cut				
																				
																			
																			 
																				
																					(53)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=393313/,Fellowes® Powershred® 485i 38-Sheet Strip-Cut Shredder4.0 out of 5 stars. 9 reviews
1632313024-20117,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projectors (201),https://www.officedepot.com/a/browse/projectors/N=5+1123281/,"Viewsonic				
																				
																			
																			 
																				
																					(43)",https://www.officedepot.com/a/browse/viewsonic-projectors/N=5+1123281&cbxRefine=303145/,Viewsonic LS625W 3D Ready Short Throw DLP Projector - 16:10 - 1280 x 800 - Front...
1632300852-11303,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Paper Clips				
																				
																			
																			 
																				
																					(207)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=869848/,"Ativa® 12-Sheet Micro-Cut Shredder, A12MC194.4 out of 5 stars. 336 reviews"
1632316751-21780,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projector Accessories (867),https://www.officedepot.com/a/browse/projector-accessories/N=5+1123274/,Projector Lamps (361),https://www.officedepot.com/a/browse/projector-lamps/N=5+1123276/,"Premium Power Products Compatible Projector lamp for Sharp CR-505, XR-55X - 250 ..."
1632301956-16613,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"For Delivery				
																				
																			
																			 
																				
																					(399)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=550454/,Fellowes® Powershred® 485i 38-Sheet Strip-Cut Shredder4.0 out of 5 stars. 9 reviews
1632303724-17824,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,,https://www.officedepot.com/a/browse/shredders/Ne=100&N=5+1205526&cbxRefine=1205498/,"HSM shredstar X6pro 6 Sheet Micro-Cut Shredder, HSM1046"
1632314284-20269,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projectors (201),https://www.officedepot.com/a/browse/projectors/N=5+1123281/,"For Delivery				
																				
																			
																			 
																				
																					(194)",https://www.officedepot.com/a/browse/projectors/N=5+1123281&cbxRefine=550454/,"ViewSonic Mini Plus WVGA DLP Projector, M1"
1632317185-23179,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Cash Registers & Supplies (247),https://www.officedepot.com/a/browse/cash-registers-and-supplies/N=5+658802/,Cash Register Supplies (245),https://www.officedepot.com/a/browse/cash-register-supplies/N=5+658804/,"Azar Displays Counter Cashier Shields, 31-1/2”H x 23-1/2”W x 11”D, Clear, Pack O...5.0 out of 5 stars. 1 review"
1632317185-23133,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Cash Registers & Supplies (247),https://www.officedepot.com/a/browse/cash-registers-and-supplies/N=5+658802/,Cash Register Supplies (245),https://www.officedepot.com/a/browse/cash-register-supplies/N=5+658804/,"Azar Displays Hanging Adjustable Cashier Shields/Sneeze Guards, 30"" x 40"", Clear...0.0 out of 5 stars."
1632316751-21524,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projector Accessories (867),https://www.officedepot.com/a/browse/projector-accessories/N=5+1123274/,Projector Lamps (361),https://www.officedepot.com/a/browse/projector-lamps/N=5+1123276/,"eReplacements Compatible projector lamp for Mitsubishi FD630U, WD620U, XD600U - ...1.0 out of 5 stars. 1 review"
1632302381-17476,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,,https://www.officedepot.com/a/browse/shredders/Ne=100&N=5+1205526&cbxRefine=1382827/,Fellowes Powershred H-8C Cross-Cut Shredder - Non-continuous Shredder - Cross Cu...4.4 out of 5 stars. 13 reviews
1632300467-10129,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Time Clocks (154),https://www.officedepot.com/a/browse/time-clocks/N=5+509784/,Time Cards & Badges (69),https://www.officedepot.com/a/browse/time-cards-and-badges/N=5+509786/,"TOPS® Time Cards (Replaces Original Cards 10-100372 & CH131), Numbered Days,..."
