Title,Title_URL
Under Armour Women's Tech Tank Top                                                                                              ,https://www.academy.com/shop/pdp/under-armour%E2%84%A2-womens-tech%E2%84%A2-tank-top?sku=black-metallic-silver-x-large
BCG Girls’ Soccer Girl #9 Turbo Athletic T-shirt                                                                              ,https://www.academy.com/shop/pdp/bcg-girls%E2%80%99-soccer-girl-9-turbo-athletic-t-shirt?sku=black-small
BCG Women's Training Low Support Racerback Sports Bra                                                                           ,https://www.academy.com/shop/pdp/bcg-womens-training-low-support-racerback-sports-bra?sku=blue-medium-03-medium
BCG Girls' Training Solid 7/8 Pocket Leggings                                                                                   ,https://www.academy.com/shop/pdp/bcg-girls-training-solid-7-8-pocket-leggings?sku=navy-medium
Nike™ Women's Indy V-Neck Low Support Sports Bra                                                                              ,https://www.academy.com/shop/pdp/nike%E2%84%A2-womens-indy-v-neck-low-support-sports-bra?sku=gray-light-04-x-large
Nike Women's Dri-FIT Swoosh Training Tank Top                                                                                   ,https://www.academy.com/shop/pdp/nike-womens-dri-fit-swoosh-training-tank-top?sku=black-large
Nike Men's Dri-FIT 2YR Swoosh Training T-shirt                                                                                  ,https://www.academy.com/shop/pdp/nike-mens-dri-fit-2yr-swoosh-training-t-shirt?sku=black-x-large
Under Armour Boys' Brawler Tapered Pants                                                                                        ,https://www.academy.com/shop/pdp/under-armour-boys-brawler-tapered-pants?sku=black-white-large
Nike Kids' Pro Dri-FIT 4.0 Football Shiver Sleeves 2-Pack                                                                       ,https://www.academy.com/shop/pdp/nike-kids-pro-dri-fit-40-football-shiver-sleeves-2-pack?sku=black-white
BCG Women's Woven Capri Leggings                                                                                                ,https://www.academy.com/shop/pdp/bcg-womens-woven-capri-leggings?sku=black-x-large
BCG Men's Athletic Camo Running Shorts 5 in                                                                                     ,https://www.academy.com/shop/pdp/bcg-mens-athletic-camo-running-shorts-5-in?sku=black-medium
BCG Women's Low Support Molded Cup Sports Bra                                                                                   ,https://www.academy.com/shop/pdp/bcg-womens-low-support-molded-cup-sports-bra?sku=aqua-or-turquoise-dark-01-medium
Nike Women's Tempo Gingham Print Running Shorts 3 in                                                                            ,https://www.academy.com/shop/pdp/nike-womens-tempo-gingham-print-running-shorts-3-in?sku=black-large
BCG Women's Mesh Pieced Tank Top                                                                                                ,https://www.academy.com/shop/pdp/bcg-womens-mesh-pieced-tank-top-?sku=silver-large
Nike Men's Pro Slim Fit Long Sleeve Top                                                                                         ,https://www.academy.com/shop/pdp/nike-mens-pro-slim-fit-long-sleeve-top?sku=black-white-large
BCG Boys' Soccer Pant                                                                                                           ,https://www.academy.com/shop/pdp/bcg-boys-soccer-pant-109674607?sku=black-medium
Nike Boys' Trophy Training Short                                                                                                ,https://www.academy.com/shop/pdp/nike-boys-trophy-training-short?sku=black-x-large
Nike Girls' Dri-FIT Tempo Extended Sizing Size Running Shorts                                                                   ,https://www.academy.com/shop/pdp/nike-girls-dri-fit-tempo-extended-sizing-size-running-shorts?sku=black-01-large
adidas Girls' Techfit Volleyball Shorts                                                                                         ,https://www.academy.com/shop/pdp/adidas-girls-techfit-volleyball-shorts?sku=black-white-large
BCG Women's Contrast Pieced Plus Size Crop Leggings                                                                             ,https://www.academy.com/shop/pdp/bcg-womens-contrast-pieced-plus-size-crop-leggings?sku=black-2x
Nike Men's Dri-FIT Cotton 2.0 Training Shorts 10 in                                                                             ,https://www.academy.com/shop/pdp/nike-mens-dri-fit-cotton-20-training-shorts-10-in?sku=black-heather-white-large
Under Armour Men's HeatGear Compression Shorts 6 in                                                                             ,https://www.academy.com/shop/pdp/under-armour-mens-heatgear-compression-shorts-6-in?sku=black-large
BCG Women's Ombre Crew Neck T-shirt                                                                                             ,https://www.academy.com/shop/pdp/bcg-womens-ombre-crew-neck-t-shirt?sku=silver-x-large
BCG Boys’ Camo Turbo Athletic T-shirt                                                                                         ,https://www.academy.com/shop/pdp/bcg-boys%E2%80%99-camo-turbo-athletic-t-shirt?sku=black-x-large
BCG Boys' Turbo Digi Melange Training Shorts                                                                                    ,https://www.academy.com/shop/pdp/bcg-boys-turbo-digi-melange-training-shorts?sku=navy-medium
